Id,Predicted
1,0.07125503781701403
2,0.042935408689097655
3,0.06494594989895587
4,0.03172709588476628
5,0.05158536056381918
6,0.05585175896032985
7,0.0472176410690639
8,0.04127171947433288
9,0.04403326603829762
10,0.05175940452856176
11,0.09496493271440098
12,0.10032162366084776
13,0.05879710236346698
14,0.059032464514277155
15,0.047333287235414565
16,0.036204295447541356
17,0.052014617846068124
18,0.044433722309970315
19,0.057185727601304366
20,0.20134962859861968
21,0.04695413102863126
22,0.043360907703098826
23,0.023727832605704557
24,0.05493536023630969
25,0.05983906156281795
26,0.17203288988630863
27,0.08789388706854877
28,0.040132698525101505
29,0.034364193937182035
30,0.036970831998669504
31,0.2900693585998505
32,0.37774538113918577
33,0.52328558855851
34,0.05363810751107659
35,0.046570765287318426
36,0.047839292539437535
37,0.061990870472389804
38,0.06391984523078877
39,0.03857030682634224
40,0.07337368052070459
41,0.03135539025043201
42,0.057614165817344846
43,0.7613732222883958
44,0.049572306787730766
45,0.11662091269755939
46,0.036539533115704195
47,0.04981129097451201
48,0.054642391971868084
49,0.04589290840393476
50,0.04358571859907262
51,0.07739127535600145
52,0.4307198270950806
53,0.043425766886438275
54,0.35889738778471725
55,0.02402380918408743
56,0.05659539673460592
57,0.07309286259807204
58,0.061023902039167494
59,0.5723113369078471
60,0.17876216870741313
61,0.06753233716735856
62,0.05036811527845281
63,0.036803299646697395
64,0.03364744558901724
65,0.4564094530266808
66,0.07246634791426393
67,0.4190259194297555
68,0.035755407059521314
69,0.04215375706163809
70,0.28376685176566363
71,0.021672801168680342
72,0.078811789790546
73,0.07398509073301425
74,0.09495689059425817
75,0.0376963856893042
76,0.04709289263251112
77,0.030959624735736074
78,0.04314640188815331
79,0.0742071732936108
80,0.03520167893997615
81,0.11587803156563398
82,0.06348799750038413
83,0.036975951393774444
84,0.0551552867299934
85,0.038159153477451586
86,0.11742445521196675
87,0.10502627683562814
88,0.0696698323787225
89,0.0668714536945425
90,0.030708984079454816
91,0.05112412278373426
